"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.746312833E0,-3.886377904E0,-1.256910460E0,-4.932955538E0,6.404514615E0
1.756303833E0,-4.506493835E0,-1.020869474E0,-1.689809071E0,4.919971124E0
1.766294833E0,-6.061914886E0,-1.231045886E0,-3.129068459E0,6.932052761E0
1.776285833E0,-3.220999553E0,1.425645316E0,-2.355414732E0,4.237367254E0
1.786277833E0,5.010075635E-1,2.719784414E0,1.845313286E0,3.324667947E0
1.796268833E0,2.449620246E0,2.047339411E0,5.324535969E0,6.208294556E0
1.806259833E0,2.363196206E0,9.397457886E-1,4.566308219E0,5.226757045E0
1.816250833E0,2.895832382E0,5.582886422E-1,1.857134748E0,3.485180177E0
1.826242833E0,1.801695542E0,1.801206715E0,6.514996916E-1,2.629620563E0
1.836233833E0,2.743614741E0,1.090698093E0,-1.078748138E0,3.143364713E0
1.846224833E0,3.991653805E0,1.276319123E0,-1.882418255E-1,4.194964313E0
1.856215833E0,3.372575463E0,3.141797848E0,1.105479269E0,4.739962382E0
1.866207833E0,4.578509093E-1,2.997145334E0,-2.112931941E-1,3.039268402E0
1.876198833E0,-4.454851811E-1,5.699234319E-1,-2.011991238E0,2.138078227E0
1.886189833E0,2.915756843E-1,-4.967542988E-1,-1.580690671E0,1.682368631E0
1.896181167E0,3.788564876E-1,5.075681394E-1,-2.040936710E0,2.136955851E0
1.906173167E0,5.602254593E-1,6.255485791E-1,-1.966797523E0,2.138564025E0
1.916164167E0,-8.098754013E-1,-3.559907681E-1,-7.869405019E-1,1.184019825E0
1.926155167E0,-1.591989538E0,-5.021179497E-1,-9.586814117E-1,1.924999526E0
1.936146167E0,-1.738531141E0,-1.940031894E0,-4.958637679E-1,2.651809789E0
1.946138167E0,-8.864097532E-1,-3.247283372E0,3.932884026E-1,3.388989129E0
1.956129167E0,-5.597902802E-1,-2.926372390E0,1.846749508E0,3.505353658E0
1.966120167E0,2.670101792E0,-9.863375723E-2,1.638999106E0,3.134563808E0
1.976111167E0,1.966955837E0,1.586893398E0,9.621453023E-1,2.704231777E0
1.986102167E0,1.945012552E0,2.390432975E0,1.633772864E0,3.488044927E0
1.996094167E0,2.232230855E0,1.998629766E0,1.381526320E0,3.299392444E0
2.006085167E0,9.624316697E-1,1.820322433E0,-4.093047302E-2,2.059496002E0
2.016076167E0,-1.195110215E-1,2.039643890E0,-1.023537558E0,2.285182535E0
2.026067167E0,-3.031372011E0,-2.839016157E-1,-1.771561332E0,3.522534024E0
2.036059167E0,-2.832274318E0,4.423506349E-1,-2.252715844E0,3.645844287E0
2.046050167E0,-3.356501759E0,9.169825780E-1,-2.924521161E0,4.545303635E0
2.056041167E0,-2.722093479E0,-5.761366832E-1,-1.799098209E0,3.313379054E0
2.066032167E0,-2.268418834E0,-2.290705204E0,2.440635999E0,4.043483451E0
2.076024167E0,-5.483045214E-1,-2.496580405E0,4.281296217E0,4.986286079E0
2.086015167E0,2.562182656E-1,-1.315496053E0,2.354402432E0,2.709130576E0
2.096006167E0,3.752283999E-1,5.267282957E-1,4.608681822E-1,7.941275281E-1
2.105997167E0,3.699410917E-1,1.609830270E0,-2.420630336E-1,1.669432366E0
2.115989167E0,1.377589024E-1,2.911412289E0,-1.362537487E0,3.217422483E0
2.125980167E0,-3.724810126E-1,3.317508432E0,-5.555270022E-1,3.384259824E0
2.135971167E0,2.558538927E-1,3.964825026E0,-1.086707368E0,4.119008570E0
2.145962167E0,5.740717390E-1,4.197406214E0,-1.379674507E0,4.455477419E0
2.155953167E0,6.443728859E-1,4.153104200E0,-1.322920847E0,4.406087889E0
2.165945167E0,1.317769011E0,2.726608699E0,-2.952280818E0,4.229287433E0
2.175936167E0,8.406521478E-1,1.900131664E0,2.593095131E0,3.322850994E0
2.185927167E0,9.812173849E-1,1.094009371E0,2.968307451E0,3.312173483E0
2.195918167E0,1.429751670E0,2.813072062E-1,1.591765882E0,2.158018120E0
2.205910167E0,1.847324143E0,-1.021070033E-1,3.736949676E-1,1.887506360E0
2.215901167E0,1.792581780E0,-1.436617032E0,1.858981884E-1,2.304729066E0
2.225892167E0,1.306434915E0,-2.326373804E0,6.059826261E-1,2.736055958E0
2.235883167E0,6.429916274E-1,-2.252127614E0,4.205212247E-1,2.379570365E0
2.245875167E0,4.446229360E-1,-1.722217264E0,5.187854379E-1,1.852797935E0
2.255866167E0,-1.797474291E-2,-1.443643046E0,4.134946257E-1,1.501800966E0
2.265857167E0,-4.985386498E-1,-1.065630494E0,1.988930404E-1,1.193175418E0
2.275848167E0,-5.666906525E-1,-6.811263639E-1,-7.532036025E-2,8.892381997E-1
2.285840167E0,-3.002467762E-1,-4.967233086E-1,-7.298319161E-2,5.849860837E-1
2.295831167E0,2.820654438E-1,-4.450292444E-1,7.020208043E-1,8.777500514E-1
2.305822167E0,5.204230969E-1,-4.944621903E-1,7.887858832E-1,1.066544058E0
2.315813167E0,6.814223792E-1,-7.751191860E-1,4.059494517E-1,1.109027127E0
2.325804167E0,7.600232832E-1,-1.314487408E0,-2.827630898E-1,1.544495873E0
2.335796167E0,9.600531685E-1,-2.518701006E0,-1.601938283E0,3.135564241E0
2.345787167E0,7.608031556E-1,-3.759608806E0,-2.922731913E0,4.822431094E0
2.355778167E0,-1.989675924E-2,-4.347593118E0,-3.077908831E0,5.326864422E0
2.365769167E0,-2.833269806E-1,-4.753546005E0,-1.874816144E0,5.117754329E0
2.375761167E0,9.141478479E-2,-4.345391057E0,-9.253394186E-1,4.443763398E0
2.385752167E0,1.097338483E0,-3.352747847E0,-5.234860146E-1,3.566385773E0
2.395743167E0,1.323360119E0,-1.474668957E0,-2.024539948E-1,1.991712368E0
2.405734167E0,1.031184839E0,-3.134189451E-1,-8.412739992E-2,1.081041640E0
2.415726167E0,1.370296450E0,5.139702559E-4,-3.328469038E-2,1.370700732E0
2.425717167E0,1.287273735E0,9.182724738E-1,-4.106903742E-1,1.633696603E0
2.435708167E0,1.585912527E-1,3.147954966E0,-1.711257243E0,3.586526593E0
2.445699167E0,-5.591522759E-1,3.781953356E0,-1.977558739E0,4.304249182E0
2.455691167E0,-8.717716143E-2,5.493480740E0,-1.301691361E0,5.646266988E0
2.465682167E0,7.629294956E-1,7.066379412E0,2.133766667E-1,7.110647580E0
2.475673167E0,1.505755825E0,6.766097406E0,5.734370968E-1,6.955300484E0
2.485664167E0,1.300255431E0,5.185311425E0,8.144253391E-1,5.407532468E0
2.495655167E0,1.497134690E0,2.185143081E0,6.691139171E-1,2.732027818E0
2.505647167E0,1.247078221E0,-1.508043694E-1,-1.147018328E-1,1.261389138E0
2.515638167E0,1.974293362E0,-6.732739041E0,-1.879778675E0,7.263688948E0
2.525629167E0,1.381549416E0,-1.053244454E1,-2.060827768E0,1.082072447E1
2.535620167E0,5.319894741E-1,-4.712295653E0,-2.612073658E-1,4.749418112E0
2.545612167E0,2.378368123E-1,1.880249961E0,1.288964311E0,2.292015546E0
2.555603167E0,-8.422766505E-1,2.665806427E0,1.776766523E0,3.312529719E0
2.565594167E0,-2.818744738E0,1.852547023E0,6.336820561E-1,3.432026415E0
2.575585167E0,-4.529664011E0,1.508878092E0,1.532015525E0,5.014144067E0
2.585577167E0,-4.998556620E0,1.235066432E-1,1.738801721E0,5.293793876E0
2.595568167E0,-4.336388099E0,-2.458216238E-1,3.171079534E-1,4.354910730E0
2.605559167E0,-3.430494180E0,-3.738353008E-1,-6.992375296E-1,3.520934006E0
2.615550167E0,-2.494457865E0,-3.075863475E-1,-1.526888686E0,2.940802350E0
2.625542167E0,-9.341114847E-1,2.764914393E-1,-2.510515489E0,2.692898030E0
2.635533167E0,1.118566726E0,1.257847184E0,-3.431011074E0,3.821676079E0
2.645524167E0,2.053078161E0,1.844052773E0,-3.520143691E0,4.472926577E0
2.655515167E0,3.109846323E0,2.365915015E0,-2.485350242E0,4.630946322E0
2.665506167E0,4.464017029E0,3.040885431E0,-8.746949297E-1,5.471702062E0
2.675498167E0,4.058795044E0,3.622564105E0,4.145307523E-1,5.456063017E0
2.685489167E0,1.593910203E0,4.489892712E0,1.800681050E0,5.093342571E0
2.695480167E0,-1.363435327E0,3.805875485E0,2.940716779E0,4.999145854E0
2.705471167E0,-3.138212335E0,5.509837157E-1,4.637733713E0,5.626769384E0
2.715463167E0,-4.351333582E0,-4.400925572E0,5.935896279E0,8.575378386E0
2.725454167E0,-6.411333384E0,-1.010915525E1,7.927328122E0,1.435767205E1
2.735445167E0,-7.906761126E0,-1.554807153E1,9.086230477E0,1.966771425E1
2.745436167E0,-7.185624604E0,-1.996090437E1,6.578364362E0,2.221138856E1
2.755428167E0,-3.694871943E0,-2.140323705E1,1.757333010E0,2.179079747E1
2.765419167E0,5.917082570E-1,-2.087326180E1,-1.502085966E0,2.093560219E1
2.775410167E0,4.594457300E0,-2.046088574E1,-6.672178259E0,2.200624561E1
2.785401167E0,7.277938691E0,-1.870022011E1,-8.921403315E0,2.196037479E1
2.795393167E0,7.903590181E0,-1.410289008E1,-4.276107398E0,1.672253990E1
2.805384167E0,6.658236158E0,-9.199961745E0,4.228484166E-1,1.136442720E1
2.815375167E0,4.240484991E0,-5.053658441E0,3.845740047E0,7.636156960E0
2.825366167E0,2.979860380E0,-1.294235576E0,5.364935551E0,6.271933281E0
2.835357167E0,1.838912778E0,2.207679420E0,5.217176996E0,5.956037646E0
2.845349167E0,5.230163005E-1,4.477986027E0,4.192655936E0,6.156644273E0
2.855340167E0,-8.170219414E-1,6.202964931E0,3.189205903E0,7.022487670E0
2.865331167E0,-1.576359492E0,7.795947034E0,1.583218569E0,8.109764512E0
2.875322167E0,-2.185311188E0,9.187330590E0,-8.398373383E-1,9.480925857E0
2.885314167E0,-1.587561442E0,1.081220107E1,-2.357320778E0,1.117949035E1
2.895305542E0,2.118073836E-1,1.263516878E1,-3.603047268E0,1.314055943E1
2.905296542E0,1.845957649E0,1.413079533E1,-3.950946659E0,1.478840477E1
2.915287542E0,2.832456166E0,1.514394472E1,-2.506022488E0,1.560903644E1
2.925279542E0,2.650897781E0,1.508037730E1,-1.561605944E0,1.539102504E1
2.935270542E0,6.443320285E-1,1.296455530E1,-1.853773769E0,1.311225896E1
2.945261542E0,-9.275205763E-1,1.056600055E1,-2.422145496E0,1.087968064E1
2.955252542E0,-1.335160677E0,9.219314275E0,-2.170054487E0,9.564912243E0
2.965244542E0,-1.822316625E0,8.423521088E0,-1.425631868E0,8.735500651E0
2.975235542E0,-2.644193364E0,7.819808936E0,-6.018129766E-1,8.276675009E0
2.985226542E0,-2.940921724E0,7.646854729E0,-6.634660184E-2,8.193156273E0
2.995217542E0,-2.678540201E0,7.829814107E0,1.994882870E-1,8.277702709E0
3.005208542E0,-2.064595421E0,8.216439607E0,2.659102448E-1,8.476033408E0
3.015200542E0,-7.764529359E-1,8.869473023E0,2.462122178E-1,8.906798040E0
3.025191542E0,1.231183150E0,9.836591967E0,4.754236561E-1,9.924735822E0
3.035182542E0,3.024149822E0,1.068180348E1,-1.142026998E-2,1.110164574E1
3.045173542E0,4.031480653E0,1.128540921E1,-7.091954110E-1,1.200484300E1
3.055165542E0,3.925444028E0,1.112703504E1,-9.662753369E-1,1.183865312E1
3.065156542E0,3.620373153E0,1.095474917E1,4.763068780E-2,1.153758639E1
3.075147542E0,2.705306708E0,1.110176688E1,1.316300483E0,1.150219802E1
3.085138542E0,1.756582812E0,1.136181829E1,1.861055745E0,1.164645983E1
3.095130542E0,1.727671254E0,1.029768819E1,2.542276980E0,1.074664609E1
3.105121542E0,2.101604934E0,5.047870867E0,3.360213572E0,6.417848459E0
3.115112542E0,1.491277096E0,-2.278141876E0,2.082984622E0,3.428215676E0
3.125103542E0,3.233387464E-1,-1.137827937E1,3.787519321E-2,1.138293565E1
3.135095542E0,-6.963605534E-1,-2.664360060E1,3.552270632E0,2.688838034E1
3.145086542E0,-2.493781927E0,-4.326302938E1,6.029751107E0,4.375233203E1
3.155077542E0,-1.098861025E0,-4.369033922E1,1.573100693E0,4.373245800E1
