"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.212431875E0,6.358788550E-1,-1.834082100E0,1.874020922E0,2.698175955E0
2.222423875E0,1.687245944E0,-6.730420035E-1,-9.310053706E-2,1.818915095E0
2.232414875E0,2.115276748E0,8.527374655E-1,-4.545077272E-1,2.325539546E0
2.242406875E0,-2.195769811E-1,-9.363462174E-1,-3.207099552E0,3.348200386E0
2.252397875E0,-2.215303019E0,-2.716436883E0,1.338675585E0,3.752152599E0
2.262389875E0,-3.952106747E0,-1.260739217E0,4.320541559E0,5.989631915E0
2.272380500E0,-3.415674997E0,4.833355236E-1,1.096419593E0,3.619749278E0
2.282372500E0,-2.840656009E0,3.538810927E-1,-6.478902054E-1,2.935016202E0
2.292363500E0,-2.127170569E0,2.999118769E-1,5.782077670E-1,2.224663117E0
2.302355500E0,-1.693000773E0,9.196664500E-1,6.269174123E-1,2.026095615E0
2.312346500E0,-2.735204691E-1,9.633293635E-1,4.611260444E-3,1.001418081E0
2.322338500E0,-6.903271039E-1,1.044086428E0,1.392989202E0,1.872721788E0
2.332329500E0,9.878357752E-1,7.225954020E-1,1.785191191E0,2.164456334E0
2.342321500E0,1.309337765E-3,5.039399421E-1,2.153031342E0,2.211221640E0
2.352312500E0,-1.973845173E0,-3.104801345E-1,1.544784089E0,2.525632705E0
2.362304500E0,-7.304020196E-2,-2.066957989E0,-9.537625878E-1,2.277567402E0
2.372295500E0,1.465851941E0,-6.229126543E-1,-1.828982159E0,2.425266547E0
2.382287500E0,1.581493786E0,5.243782997E-2,-1.380800096E0,2.100114575E0
2.392278500E0,2.373432927E0,-9.339500284E-1,-2.287945318E-1,2.560818902E0
2.402270500E0,2.995861285E0,-1.877714024E0,-2.892496984E-2,3.535792902E0
2.412261500E0,2.879853696E0,-2.418694323E0,-1.037342834E-1,3.762233424E0
2.422253500E0,3.408551334E0,-2.083473449E0,1.382726169E-1,3.997274462E0
2.432245500E0,4.359773161E0,-1.742807649E0,-3.417935092E-2,4.695334785E0
2.442236500E0,5.550121549E0,-2.217843634E0,-1.916001592E0,6.276443395E0
2.452228500E0,5.403183358E0,-3.040597163E0,-1.447854795E0,6.366781370E0
2.462219500E0,3.788234435E0,-2.031002290E0,2.620862754E-1,4.306318573E0
2.472210500E0,2.654929436E0,-1.256773635E0,5.579354703E-1,2.989886665E0
2.482202500E0,1.230185761E0,-1.192853043E0,5.071746218E-1,1.787031473E0
2.492194500E0,-1.007983819E0,-1.048992242E0,1.468702458E0,2.067245272E0
2.502185500E0,-2.112253883E0,-1.431369156E0,1.248043742E0,2.840430832E0
2.512177500E0,-2.410093361E0,-1.364901516E0,1.640612133E-1,2.774603078E0
2.522168500E0,-2.213152121E0,-5.001983088E-1,-3.787615800E-1,2.300369751E0
2.532160500E0,-1.799031112E0,7.281420708E-1,2.456555263E-1,1.956284861E0
2.542151500E0,-7.750023879E-1,3.282024604E0,7.295161664E-1,3.450291008E0
2.552143500E0,-7.074180767E-2,5.239597560E0,7.751466680E-1,5.297097257E0
2.562134500E0,5.934982359E-2,5.728676804E0,-1.319327733E0,5.878935787E0
2.572126500E0,1.383027300E-2,6.251844145E0,-2.584185144E0,6.764891673E0
2.582117500E0,-4.533286361E-1,5.879946027E0,-3.762597903E0,6.995456748E0
2.592109500E0,-8.433259334E-1,5.903380498E0,-4.174636572E0,7.279333104E0
2.602100500E0,-2.220459679E-1,7.909382433E0,-3.002825904E0,8.463131707E0
2.612092500E0,-4.154661606E-1,9.044900603E0,-2.937816560E-1,9.059202322E0
2.622083500E0,-2.886119280E0,7.434839367E0,-7.880514729E-1,8.014209009E0
2.632075500E0,-2.577511132E0,5.351678159E0,-3.831207377E0,7.068392513E0
2.642066500E0,-2.667006276E0,1.938660137E0,-3.654241980E0,4.921870585E0
2.652058500E0,-2.521883938E0,-3.719121516E-1,-1.673407631E0,3.049345888E0
2.662049500E0,8.438138104E-1,-3.332244585E0,1.426860952E-1,3.440382979E0
2.672041500E0,1.373741045E0,-1.200067806E1,2.517518699E-1,1.208167278E1
2.682032500E0,1.327617038E0,-1.200732751E1,3.085914838E-1,1.208444081E1
2.692024500E0,1.267056256E0,-1.201624334E1,3.641026103E-1,1.208834589E1
