"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.598903917E0,3.825962425E0,-2.221785243E0,-8.067754269E-1,4.497244126E0
1.608894917E0,6.887190319E0,-2.016536863E0,1.299095782E0,7.292973417E0
1.618885917E0,8.656491117E0,-1.540342544E0,9.860206532E-1,8.847583305E0
1.628876917E0,9.274825986E0,-9.195430738E-1,2.564495595E-1,9.323825551E0
1.638867917E0,8.764511994E0,-4.956725639E-1,4.059008467E-1,8.787896067E0
1.648858917E0,8.098705920E0,-1.157137665E0,3.076218401E0,8.740201645E0
1.658849917E0,3.476065625E0,-1.486844614E0,9.926975888E-1,3.908860146E0
1.668839917E0,-3.745586014E-1,-4.327711415E-1,-1.650646175E0,1.747059759E0
1.678830917E0,-2.178273187E0,4.923577774E-1,-3.511215577E0,4.161240811E0
1.688821917E0,-4.291053466E0,7.776054221E-1,-5.319956430E0,6.878934980E0
1.698812917E0,-4.809942400E0,3.685944414E-1,-6.694333359E0,8.251394238E0
1.708803917E0,-3.459943682E0,-1.795416217E0,-7.926364501E0,8.833005371E0
1.718794917E0,-1.652702640E0,-3.236813348E0,-8.115868667E0,8.892452468E0
1.728785917E0,1.395366095E0,-2.073244330E0,-5.629457740E0,6.159235589E0
1.738776917E0,4.289294039E0,-2.898248452E-1,-1.815279648E0,4.666613547E0
1.748767917E0,5.381514747E0,-7.182520902E-1,2.447492445E-1,5.434748313E0
1.758758917E0,5.419526911E0,-1.778987296E0,5.281000525E-1,5.728434114E0
1.768749917E0,6.071983207E0,-3.631471753E0,9.436371106E-1,7.137717993E0
1.778739917E0,5.942256880E0,-5.617363359E0,1.143444071E0,8.256673197E0
1.788730917E0,5.153216643E0,-3.943224242E0,-7.349635787E-1,6.530300962E0
1.798721917E0,5.099791219E0,3.037938434E-1,-1.859072077E0,5.436571545E0
1.808712917E0,5.043305361E0,2.896034696E0,-1.704063559E0,6.060179745E0
1.818703917E0,3.810567291E0,3.317325999E0,-7.922338401E-1,5.113971971E0
1.828694917E0,1.057813936E0,3.950145591E0,-6.121900302E-1,4.134899896E0
1.838685917E0,-9.669230622E-1,4.967855229E0,-7.085984103E-1,5.110443963E0
1.848676917E0,-3.927504002E0,4.001106999E0,-6.500589377E-1,5.644175895E0
1.858667917E0,-4.190070298E0,2.420767745E0,-2.146529238E0,5.293807075E0
1.868658917E0,-2.742334785E0,7.674412072E-1,-7.146178995E-1,2.935991285E0
1.878649917E0,-2.454876893E0,-1.624206820E0,1.680146547E0,3.389300927E0
1.888639917E0,-1.939753566E0,-3.380329748E0,2.919716504E0,4.869704053E0
1.898630917E0,-1.524971384E0,-4.524790649E0,2.735516932E0,5.502937491E0
1.908621917E0,-1.189253497E0,-5.122208274E0,2.969566941E-1,5.266832517E0
1.918612917E0,-9.909732449E-1,-3.930603027E0,-1.345203416E0,4.270976511E0
1.928603917E0,-2.228018374E0,-2.377448648E0,3.957863331E-2,3.258511074E0
1.938594917E0,-2.104532781E0,-1.651661836E0,1.136720942E0,2.906747245E0
1.948585917E0,-1.309647083E0,-1.921372259E0,5.017916020E-1,2.378789955E0
1.958576917E0,-9.579025626E-2,-2.043304247E0,-5.668196567E-1,2.122628687E0
1.968567917E0,6.327236974E-1,-1.844205385E0,-1.153497700E0,2.265389530E0
1.978558917E0,-6.562955779E-1,-1.724704084E0,-1.139612902E0,2.168881193E0
1.988548917E0,-1.990112126E0,-1.312480643E0,-2.140339668E-1,2.393525069E0
1.998539917E0,-2.837632121E0,-9.155634588E-1,1.217075280E-1,2.984162399E0
2.008530917E0,-3.659638376E0,-1.804908587E0,8.437625742E-1,4.166843329E0
2.018521917E0,-4.123976880E0,-2.165718046E0,1.266560997E0,4.827183104E0
2.028512917E0,-4.301736329E0,-1.393502587E0,4.260877740E-1,4.541842764E0
2.038503917E0,-3.966254085E0,-1.639927644E-1,1.943124779E-1,3.974395858E0
2.048494917E0,-3.980197940E0,8.927780288E-1,2.030634208E-1,4.084147770E0
2.058485917E0,-3.630517488E0,1.666096272E0,4.776555383E-1,4.023019864E0
2.068476917E0,-3.005023288E0,2.499829118E0,6.889060843E-1,3.969118563E0
2.078467917E0,-2.768477687E0,2.985008853E0,6.397482499E-1,4.121167841E0
2.088458917E0,-2.411817412E0,3.101133971E0,7.104125820E-1,3.992315265E0
2.098448917E0,-1.953889210E0,2.731862422E0,1.807524339E0,3.814170890E0
2.108439917E0,-1.609634389E0,2.322507625E0,2.386988088E0,3.699010228E0
2.118430917E0,-1.146172966E0,1.973956270E0,1.809771132E0,2.912985989E0
2.128421917E0,-6.735682529E-1,1.535230908E0,5.714814225E-1,1.771219679E0
2.138412917E0,-1.107608240E0,9.276777202E-1,-9.809066784E-1,1.746298909E0
2.148403917E0,-2.043161575E0,1.964869112E-1,-1.295965475E0,2.427476641E0
2.158394917E0,-3.488790920E0,-2.957305330E-1,-1.927417696E-1,3.506603488E0
2.168385917E0,-4.306029940E0,8.417768598E-2,6.416018173E-1,4.354380853E0
2.178376917E0,-4.155112134E0,-2.675159633E-1,1.068321383E0,4.298584909E0
2.188367917E0,-2.185604426E0,-2.101914398E0,2.250662887E0,3.776293722E0
2.198357917E0,9.576493782E-1,-3.037070707E0,-4.532217783E-1,3.216566615E0
2.208348917E0,2.309907460E0,-3.824201244E0,-1.775491830E0,4.807552274E0
2.218339917E0,7.746291894E-1,-2.357737100E0,-1.078387365E0,2.705899836E0
2.228330917E0,-2.023940608E0,6.736162001E-1,-1.094967437E0,2.397717260E0
2.238321917E0,-3.371865903E0,2.244394671E0,-6.523010525E-1,4.102716633E0
2.248312917E0,-3.842636930E0,2.600323459E0,-4.082917732E-1,4.657707895E0
2.258303917E0,-3.412199997E0,1.293652024E0,-1.112356764E-1,3.650892734E0
2.268294917E0,-2.828719795E0,-3.990894252E-1,-4.700263837E-1,2.895142976E0
2.278285917E0,-1.334867878E0,-1.437692335E0,-1.117699657E0,2.257893714E0
2.288276917E0,-5.930111629E-1,-1.673100067E0,-1.897339618E0,2.598234728E0
2.298266917E0,-1.582636625E-1,-9.600987768E-1,-3.661604502E0,3.788691671E0
2.308257917E0,-5.601340234E-2,-1.029823315E0,-5.685032601E0,5.777825650E0
2.318248917E0,8.267653030E-1,-2.186963904E-1,-6.288234876E0,6.346122189E0
2.328239917E0,2.317321145E0,6.521931714E-1,-5.724971423E0,6.210525825E0
2.338230917E0,3.488329575E0,8.406237888E-1,-5.357561628E0,6.448143777E0
2.348221917E0,4.606903099E0,5.739697051E-1,-4.737468208E0,6.632993473E0
2.358212917E0,5.658646456E0,-4.184618354E-1,-4.407570055E0,7.184849603E0
2.368203542E0,6.468334381E0,-1.906475893E0,-4.181503834E0,7.934669137E0
2.378194542E0,6.285604214E0,-1.549729080E0,-3.287200852E0,7.260590196E0
2.388185542E0,4.869764678E0,-4.554203314E-1,-5.065338839E0,7.041283495E0
2.398175542E0,3.326322525E0,3.299303126E-1,-6.159915390E0,7.008411601E0
2.408166542E0,9.908311576E-1,1.277738827E0,-3.460859648E0,3.819936177E0
2.418157542E0,-1.555818955E0,1.052372518E0,-2.278462596E0,2.952871880E0
2.428148542E0,-4.757080062E0,-6.823379070E-1,8.615579903E-1,4.882384449E0
2.438139542E0,-7.096998357E0,-4.366551545E0,3.480877883E0,9.030540898E0
2.448130542E0,-9.004308647E0,-4.709842161E0,6.089786224E0,1.184675836E1
2.458121542E0,-1.034919631E1,-9.762628198E-2,7.124414781E0,1.256473960E1
2.468112542E0,-9.697652768E0,3.677715628E0,4.069824939E0,1.114152308E1
2.478103542E0,-3.992219816E0,-3.398633287E0,-1.986810058E0,5.606776390E0
2.488094542E0,2.626254106E0,-6.268838493E0,-3.121336101E0,7.479190179E0
2.498084542E0,4.476239464E0,6.612627876E-1,5.675979357E0,7.258838053E0
2.508075542E0,3.384474839E0,7.311288285E0,1.301222648E1,1.530449752E1
2.518066542E0,1.864209294E-1,6.759755516E0,1.501103283E1,1.646390458E1
2.528057542E0,-1.923805870E0,2.819951311E0,1.256387134E1,1.301937086E1
2.538048542E0,-2.873601853E0,-5.907582307E-1,6.299452175E0,6.949077680E0
2.548039542E0,-2.480380109E0,-2.311052345E0,1.310545800E0,3.634663495E0
2.558030542E0,-9.146705890E-1,-2.795718695E0,-4.829325043E-2,2.941937720E0
2.568021542E0,-2.208142519E-2,-2.312396620E0,-1.284509318E0,2.645303367E0
2.578012542E0,-1.430583875E0,-5.634061253E-1,-2.391800054E0,2.843361423E0
2.588003542E0,-4.452795053E0,2.201495404E0,-2.261567359E0,5.457898196E0
2.597993542E0,-8.776238000E0,3.939410688E0,-1.472365154E0,9.731863601E0
2.607984542E0,-9.046479351E0,9.164931661E-1,-2.943686799E-1,9.097549191E0
2.617975542E0,-8.860663608E0,-2.068011072E0,1.173244990E0,9.174123020E0
2.627966542E0,-7.890862547E0,-3.605542860E0,1.333671538E0,8.777490007E0
2.637957542E0,-6.815825052E0,-3.411806479E0,1.282946357E0,7.729284957E0
2.647948542E0,-4.950166233E0,-4.091949926E0,1.018402534E0,6.502718174E0
2.657939542E0,-2.369159635E0,-6.208544344E0,1.768041893E0,6.876402575E0
2.667930542E0,-7.989454204E-1,-6.589958221E0,2.989279659E0,7.280223624E0
2.677921542E0,9.621578738E-1,-5.374151348E0,3.426461940E0,6.445765425E0
2.687912542E0,1.644996887E0,-3.948882008E0,3.321568739E0,5.415948925E0
2.697902542E0,2.536654882E0,-2.809637992E0,3.050624553E0,4.861583466E0
2.707893542E0,5.237754518E0,-4.435739309E0,2.163277418E0,7.196500872E0
2.717884542E0,7.732112396E0,-4.735464075E0,1.113537902E0,9.135105296E0
2.727875542E0,9.521446924E0,-3.385028570E0,-2.290383607E-1,1.010785974E1
2.737866542E0,9.272428043E0,-1.002091141E0,-2.444064807E0,9.641346444E0
2.747857542E0,6.581513672E0,6.891417271E-1,-4.656392763E0,8.091553132E0
2.757848542E0,2.606643714E0,7.536113727E-1,-4.903206074E0,5.603922855E0
2.767839542E0,-4.229106894E-1,8.743984759E-2,-3.664733639E0,3.690091032E0
2.777830542E0,-2.394261732E0,-2.324624902E-1,-2.314610522E0,3.338255520E0
2.787821542E0,-3.474414079E0,-4.250861460E-1,-1.270133646E0,3.723639470E0
2.797811542E0,-3.692327235E0,-4.459197754E-1,-5.371841405E-1,3.757750877E0
2.807802542E0,-3.147761715E0,-3.704316366E-1,-2.924341652E-1,3.182945358E0
2.817793542E0,-2.196911480E0,-1.237890637E-1,-4.597133571E-1,2.247905726E0
2.827784542E0,-1.129124532E0,3.479724813E-1,-8.128056604E-1,1.434106027E0
2.837775542E0,-2.038108411E-1,7.047573012E-1,-8.269104601E-1,1.105442274E0
2.847766542E0,5.948735011E-1,1.006682374E0,-6.112638313E-1,1.319442063E0
2.857757542E0,9.372630608E-1,1.046248729E0,-9.253031659E-1,1.682047680E0
2.867748542E0,3.218918529E-1,6.916425812E-1,-1.651032968E-1,7.805401487E-1
2.877739542E0,-3.791302469E-1,6.278079432E-1,1.881836164E0,2.019700450E0
2.887730542E0,-4.488159013E-1,2.526997036E-1,7.885189578E-1,9.418359731E-1
2.897720542E0,-4.641116327E-1,-3.906817138E-1,-1.695148163E0,1.800433033E0
2.907711542E0,-4.564105573E-1,-8.678232819E-1,-3.555280194E0,3.688013707E0
2.917702542E0,-2.285787696E-1,-1.187811574E0,-3.527936567E0,3.729541662E0
2.927693542E0,1.994812703E-1,-1.391707492E0,-2.190792368E0,2.603116156E0
2.937684542E0,8.029478395E-1,-1.544506347E0,-1.212011738E0,2.121131193E0
2.947675542E0,1.564033123E0,-1.699551702E0,-1.278697770E0,2.640027194E0
2.957666542E0,2.290357295E0,-2.067284848E0,-2.184244364E0,3.780254836E0
2.967657542E0,2.827424637E0,-2.374053755E0,-3.237139038E0,4.910145666E0
2.977648542E0,3.190973224E0,-2.305147827E0,-3.951582837E0,5.577725659E0
2.987638542E0,3.117481617E0,-1.947312847E0,-3.954421952E0,5.398904697E0
2.997629542E0,2.709894433E0,-1.469098315E0,-3.550801227E0,4.702123675E0
3.007620542E0,2.497047890E0,-8.786710364E-1,-3.134724471E0,4.102902444E0
3.017611542E0,2.513672693E0,-6.172262371E-1,-3.151108077E0,4.077867181E0
3.027602542E0,2.741011561E0,-5.799794734E-1,-3.559885754E0,4.530155311E0
3.037593542E0,3.238735912E0,-1.209330497E0,-3.855324218E0,5.178360299E0
3.047584542E0,3.880288028E0,-2.804464375E0,-3.859316697E0,6.149469976E0
3.057575542E0,4.074872548E0,-3.071922451E0,-4.741780530E0,6.966044532E0
3.067566542E0,3.796817856E0,-2.235487608E0,-5.652229722E0,7.166654135E0
3.077557542E0,3.426647005E0,-2.158071057E0,-5.015595991E0,6.446346526E0
3.087547542E0,2.772647336E0,-2.217535486E0,-3.614265444E0,5.066354862E0
3.097538542E0,1.936689333E0,-2.256090857E0,-2.404084616E0,3.823654583E0
3.107529542E0,7.790189865E-1,-2.351117467E0,-1.553227615E0,2.923549204E0
3.117520542E0,-4.074363256E-1,-2.393167718E0,-1.372287719E0,2.788625050E0
3.127511542E0,-1.184895860E0,-2.874212887E0,-8.435054429E-1,3.221269835E0
3.137502542E0,-1.357120627E0,-3.869401975E0,1.271251926E0,4.293032669E0
3.147493542E0,-1.621447811E0,-4.729726202E0,3.761467636E0,6.256839596E0
3.157484542E0,-2.159648928E0,-5.065756330E0,5.422399063E0,7.728413957E0
3.167475542E0,-2.487444130E0,-4.866744592E0,6.602615104E0,8.571295551E0
