"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.373440680E-1,1.321436286E0,5.554339409E0,6.693921566E0,8.798037625E0
3.397307350E-1,1.410269856E0,5.439484119E0,6.641279221E0,8.699622879E0
3.421174530E-1,1.501197100E0,5.305186749E0,6.610172749E0,8.607728094E0
3.445041200E-1,1.604088426E0,5.159224510E0,6.607779503E0,8.535423082E0
3.468907870E-1,1.728515267E0,5.003691196E0,6.614958286E0,8.472447329E0
3.492775050E-1,1.864906192E0,4.850550652E0,6.614958286E0,8.412097827E0
3.516641720E-1,2.003988981E0,4.701896667E0,6.622136593E0,8.365195584E0
3.540508390E-1,2.130808592E0,4.555934429E0,6.626922131E0,8.319433917E0
3.564375580E-1,2.245664120E0,4.398007870E0,6.624529362E0,8.262558310E0
3.588242240E-1,2.343769789E0,4.230510235E0,6.605386734E0,8.186672558E0
3.612108910E-1,2.429911375E0,4.060320854E0,6.564708710E0,8.092346704E0
3.635976100E-1,2.511267424E0,3.890430450E0,6.507281303E0,7.986652811E0
3.659842760E-1,2.580958366E0,3.720540047E0,6.439982891E0,7.872556381E0
3.683709430E-1,2.638386011E0,3.552743435E0,6.363412857E0,7.750876715E0
3.707576100E-1,2.679064035E0,3.399602890E0,6.291627884E0,7.636705137E0
3.731443280E-1,2.698206663E0,3.258426189E0,6.222236156E0,7.524219775E0
3.755309950E-1,2.695813894E0,3.138785124E0,6.164808273E0,7.424570402E0
3.779176620E-1,2.669492722E0,3.045166016E0,6.131309032E0,7.347936983E0
3.803043800E-1,2.626421928E0,2.985345364E0,6.112166405E0,7.291704687E0
3.826910470E-1,2.573779821E0,2.954238653E0,6.121737480E0,7.268255524E0
3.850777140E-1,2.504088879E0,2.944667339E0,6.128916264E0,7.246043156E0
3.874644330E-1,2.398804665E0,2.951845884E0,6.107380867E0,7.194981515E0
3.898510990E-1,2.274377823E0,2.975774050E0,6.071488380E0,7.133792598E0
3.922377660E-1,2.145165443E0,3.016452074E0,6.028417587E0,7.074074957E0
3.946244850E-1,1.989632010E0,3.071486950E0,5.999703884E0,7.027738919E0
3.970111510E-1,1.824228168E0,3.136392355E0,5.987739563E0,7.001270634E0
3.993978180E-1,1.668694735E0,3.196212769E0,5.994917870E0,6.995667119E0
4.017844850E-1,1.525125384E0,3.251247883E0,6.002096653E0,6.994410945E0
4.041712030E-1,1.398006678E0,3.301496983E0,5.987739563E0,6.979063696E0
4.065578700E-1,1.285543919E0,3.342175007E0,5.932704449E0,6.929627625E0
4.089445370E-1,1.180259824E0,3.378067255E0,5.846263885E0,6.854425800E0
4.113312550E-1,1.077368379E0,3.413959742E0,5.740979671E0,6.765699619E0
4.137179220E-1,9.792626500E-1,3.452244759E0,5.623731613E0,6.671079858E0
4.161045890E-1,8.835497499E-1,3.497708559E0,5.496912003E0,6.575003185E0
4.184912550E-1,8.018946648E-1,3.550350666E0,5.365306377E0,6.483404771E0
4.208779740E-1,7.492526174E-1,3.617349625E0,5.240580559E0,6.411730062E0
4.232646410E-1,7.612167001E-1,3.749253988E0,5.113760948E0,6.386462821E0
4.256513080E-1,8.428717852E-1,3.964607954E0,4.982155800E0,6.422649414E0
4.280380260E-1,9.194421172E-1,4.170390606E0,4.881657124E0,6.485993207E0
4.304246930E-1,9.816554785E-1,4.328616142E0,4.802694321E0,6.539605334E0
4.328113600E-1,1.029511929E0,4.431507587E0,4.733003139E0,6.565018890E0
4.351980780E-1,1.072582722E0,4.476971149E0,4.670789719E0,6.558199521E0
4.375847450E-1,1.115653515E0,4.465006828E0,4.601397991E0,6.507982192E0
4.399714120E-1,1.165902853E0,4.405186653E0,4.539184570E0,6.431888951E0
4.423580780E-1,1.218544960E0,4.321437836E0,4.476971149E0,6.340579426E0
4.447447970E-1,1.273579836E0,4.216153622E0,4.421936035E0,6.241111701E0
4.471314640E-1,1.323829174E0,4.098606110E0,4.376472473E0,6.140407725E0
4.495181300E-1,1.371685624E0,3.976572037E0,4.342973232E0,6.046161023E0
4.519048490E-1,1.419841170E0,3.856930971E0,4.326223373E0,5.967250132E0
4.542915160E-1,1.474876046E0,3.761218071E0,4.328616142E0,5.921058895E0
4.566781830E-1,1.541875124E0,3.713361740E0,4.359723091E0,5.930735177E0
4.590649010E-1,1.628016710E0,3.699004650E0,4.419543266E0,5.988775876E0
4.614515680E-1,1.735693693E0,3.706183195E0,4.491328239E0,6.076220522E0
4.638382350E-1,1.867298961E0,3.708575964E0,4.551148891E0,6.160624751E0
4.662249010E-1,2.013560295E0,3.703790426E0,4.601397991E0,6.240621127E0
4.686116200E-1,2.166700840E0,3.689433336E0,4.656432629E0,6.323675806E0
4.709982870E-1,2.324627161E0,3.667897940E0,4.725824833E0,6.418004915E0
4.733849530E-1,2.472982168E0,3.638885021E0,4.802694321E0,6.513293924E0
4.757716720E-1,2.619243383E0,3.600599766E0,4.872086048E0,6.600149774E0
4.781583390E-1,2.758027315E0,3.547957659E0,4.951049328E0,6.686374778E0
4.805450050E-1,2.877668381E0,3.485744476E0,5.025226593E0,6.759015622E0
4.829317240E-1,2.982952595E0,3.418745279E0,5.094618320E0,6.822093615E0
4.853183910E-1,3.073879719E0,3.356531858E0,5.164010525E0,6.883461872E0
4.877050580E-1,3.153141975E0,3.291925669E0,5.233402252E0,6.940286598E0
4.900917240E-1,3.217748165E0,3.232105255E0,5.314758301E0,7.003360867E0
4.924784430E-1,3.267997503E0,3.169891834E0,5.415555954E0,7.075045457E0
4.948651100E-1,3.306282759E0,3.122035265E0,5.516054630E0,7.148808891E0
4.972517760E-1,3.332603693E0,3.088535786E0,5.609374523E0,7.218752192E0
4.996384950E-1,3.354139090E0,3.071486950E0,5.693123341E0,7.286695718E0
5.020251620E-1,3.373281717E0,3.064308405E0,5.767300606E0,7.350562687E0
5.044118280E-1,3.387638569E0,3.078665495E0,5.827121258E0,7.410102459E0
5.067984950E-1,3.394817114E0,3.112463951E0,5.865406513E0,7.457560503E0
5.091852140E-1,3.392424345E0,3.165106058E0,5.879763603E0,7.489863772E0
5.115718800E-1,3.392424345E0,3.236890793E0,5.865406513E0,7.509260850E0
5.139585470E-1,3.399602890E0,3.320639610E0,5.819942951E0,7.513699700E0
5.163452660E-1,3.425923824E0,3.406781197E0,5.738586903E0,7.501632610E0
5.187319330E-1,3.476173162E0,3.490530014E0,5.614160061E0,7.469027569E0
5.211185990E-1,3.552743435E0,3.564707518E0,5.463412285E0,7.428189510E0
5.235053180E-1,3.655933857E0,3.617349625E0,5.290830135E0,7.378614653E0
5.258919850E-1,3.785146236E0,3.636492252E0,5.108975410E0,7.324823389E0
5.282786510E-1,3.955036640E0,3.622135162E0,4.939085007E0,7.290866798E0
5.306653180E-1,4.158426762E0,3.559921980E0,4.812265396E0,7.288583942E0
5.330520370E-1,4.333401680E0,3.483351469E0,4.778766155E0,7.331351413E0
5.354387030E-1,4.419543266E0,3.413959742E0,4.857728958E0,7.401689971E0
5.378253700E-1,4.383651257E0,3.358924866E0,5.027619362E0,7.468315141E0
5.402120890E-1,4.261617184E0,3.325425386E0,5.204688549E0,7.503906843E0
5.425987550E-1,4.103391647E0,3.294318676E0,5.312365532E0,7.477405038E0
5.449854220E-1,3.964607954E0,3.248854876E0,5.305186749E0,7.376867944E0
5.473720890E-1,3.873680830E0,3.186641455E0,5.202295303E0,7.226614931E0
5.497588080E-1,3.825824261E0,3.110071182E0,5.034798145E0,7.046890548E0
5.521454740E-1,3.780360699E0,3.006880760E0,4.843372345E0,6.840373863E0
5.545321410E-1,3.682255030E0,2.872882605E0,4.670789719E0,6.605205005E0
5.569188600E-1,3.507279873E0,2.724527597E0,4.555934429E0,6.362436739E0
5.593055260E-1,3.277568817E0,2.585743904E0,4.527220249E0,6.158266970E0
5.616921930E-1,3.035594702E0,2.472982168E0,4.584648132E0,6.029052537E0
5.640788600E-1,2.820240498E0,2.377269268E0,4.704289436E0,5.977918094E0
5.664655780E-1,2.657528639E0,2.276770830E0,4.838586330E0,5.971437143E0
5.688522450E-1,2.559422970E0,2.152343988E0,4.922335148E0,5.950849846E0
5.712389120E-1,2.504088879E0,1.996810555E0,4.941477776E0,5.888625995E0
5.736256300E-1,2.463410854E0,1.802692771E0,4.915156841E0,5.785919204E0
5.760122970E-1,2.427518606E0,1.580160260E0,4.869693279E0,5.666009677E0
5.783989640E-1,2.401197433E0,1.335793257E0,4.840979099E0,5.566432554E0
5.807856300E-1,2.470589399E0,9.816554785E-1,4.833800793E0,5.516619396E0
5.831723490E-1,2.750848770E0,4.214358926E-1,4.855336189E0,5.596344046E0
5.855590160E-1,2.987738132E0,-9.332008660E-2,4.872086048E0,5.715987250E0
5.879456830E-1,3.040380239E0,-4.214358926E-1,4.886443138E0,5.770515294E0
5.903324010E-1,3.037987471E0,-6.224330068E-1,4.912764072E0,5.809650725E0
5.927190680E-1,3.105285645E0,-7.995018363E-1,4.931906700E0,5.882661457E0
5.951057350E-1,3.236890793E0,-9.577272534E-1,4.924727917E0,5.970565178E0
5.974924530E-1,3.392424345E0,-1.106082320E0,4.898406982E0,6.060227059E0
5.998791200E-1,3.555136204E0,-1.345364571E0,4.776372910E0,6.104321209E0
6.022657870E-1,3.773182154E0,-1.692622900E0,4.297509670E0,5.964098022E0
6.046524530E-1,4.031607151E0,-2.063809633E0,3.914358854E0,5.986265252E0
6.070391720E-1,4.287938118E0,-2.482553482E0,3.926322937E0,6.321827022E0
6.094258390E-1,4.472185612E0,-2.896811008E0,4.153641224E0,6.756085670E0
6.118125050E-1,4.412364960E0,-3.277568817E0,4.555934429E0,7.139184856E0
6.141992240E-1,4.120141506E0,-3.626920938E0,4.963013172E0,7.400109545E0
6.165858910E-1,3.732504129E0,-3.926322937E0,5.321936607E0,7.594116679E0
6.189725580E-1,3.339782238E0,-4.146462440E0,5.640480995E0,7.756437457E0
6.213592240E-1,2.994916677E0,-4.259224415E0,5.980561256E0,7.929541693E0
6.237459430E-1,2.702992201E0,-4.268795490E0,6.365805626E0,8.127254336E0
6.261326100E-1,2.425125837E0,-4.230510235E0,6.665207386E0,8.258537502E0
6.285192760E-1,2.149951220E0,-4.211368084E0,6.830312252E0,8.307290584E0
6.309059950E-1,1.912762642E0,-4.213760853E0,6.906882763E0,8.313812059E0
6.332926620E-1,1.728515267E0,-4.228117466E0,6.930810928E0,8.300655544E0
6.356793280E-1,1.594517231E0,-4.259224415E0,6.923632145E0,8.283728623E0
6.380659950E-1,1.477268934E0,-4.326223373E0,6.916453838E0,8.290709612E0
6.404527140E-1,1.364507079E0,-4.417150497E0,6.937989235E0,8.337193335E0
6.428393800E-1,1.271187067E0,-4.522434711E0,6.985845566E0,8.418454166E0
6.452260470E-1,1.206580877E0,-4.632504463E0,7.004988194E0,8.484444272E0
6.476127140E-1,1.185045362E0,-4.764110088E0,6.981060028E0,8.534417177E0
6.499994330E-1,1.201795220E0,-4.941477776E0,6.894918442E0,8.567520918E0
6.523860990E-1,1.261615753E0,-5.164010525E0,6.768098831E0,8.606151335E0
6.547727660E-1,1.350150228E0,-5.425127029E0,6.607779503E0,8.655498766E0
6.571594850E-1,1.455733418E0,-5.721837044E0,6.435197353E0,8.733289410E0
6.595461510E-1,1.570588946E0,-6.054738522E0,6.267699718E0,8.854979840E0
6.619328180E-1,1.673480392E0,-6.387341022E0,6.128916264E0,9.009010852E0
6.643194850E-1,1.771586061E0,-6.677171707E0,6.040381432E0,9.176565099E0
6.667062030E-1,1.855334878E0,-6.918846607E0,5.980561256E0,9.331656810E0
6.690928700E-1,1.927119493E0,-7.074679375E0,5.980561256E0,9.462134576E0
6.714795370E-1,2.001596212E0,-7.112964630E0,6.042774677E0,9.545458555E0
6.738662030E-1,2.051845312E0,-7.065107822E0,6.088238239E0,9.549474466E0
6.762529220E-1,2.075773716E0,-6.978667259E0,6.131309032E0,9.518591476E0
6.786395890E-1,2.121237278E0,-6.849454880E0,6.296413898E0,9.542510556E0
6.810262550E-1,2.209771633E0,-6.665207386E0,6.569494724E0,9.615942029E0
6.834129740E-1,2.353341103E0,-6.416054726E0,6.906882763E0,9.716429493E0
6.857996410E-1,2.535494804E0,-6.148058891E0,7.297211647E0,9.873026884E0
6.881863080E-1,2.707777977E0,-5.913562298E0,7.711469173E0,1.008806411E1
6.905729740E-1,2.820240498E0,-5.745765209E0,7.900502205E0,1.016786651E1
6.929596930E-1,2.877668381E0,-5.630909920E0,7.843074322E0,1.007481695E1
6.953463600E-1,2.903989315E0,-5.563910961E0,7.651648521E0,9.896362171E0
6.977330260E-1,2.925524712E0,-5.563910961E0,7.419245720E0,9.724248407E0
7.001197450E-1,2.939881802E0,-5.630909920E0,7.232605457E0,9.626039333E0
7.025064120E-1,2.937488794E0,-5.764907837E0,7.141678333E0,9.636730369E0
7.048930780E-1,2.901596546E0,-5.954239845E0,7.187141895E0,9.773803931E0
7.072797450E-1,2.829811811E0,-6.176772594E0,7.373782158E0,1.002661548E1
7.096664640E-1,2.750848770E0,-6.401698112E0,7.656434059E0,1.035228913E1
7.120531300E-1,2.714956284E0,-6.579065800E0,7.984251022E0,1.069595058E1
7.144397970E-1,2.686242580E0,-6.736992359E0,8.266902924E0,1.099748377E1
7.168265160E-1,2.647957325E0,-6.890132904E0,8.453543663E0,1.122265610E1
7.192131830E-1,2.602493763E0,-7.043572426E0,8.566005707E0,1.139128351E1
