"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.780422500E-1,2.425125837E0,1.450947881E0,8.999405861E0,9.432697967E0
2.804287600E-1,2.394019127E0,1.378864050E0,8.848658562E0,9.269916504E0
2.828152710E-1,2.350948334E0,1.321436286E0,8.726624489E0,9.133845132E0
2.852017810E-1,2.293520451E0,1.287936807E0,8.654540062E0,9.045445316E0
2.875882390E-1,2.236092806E0,1.283151150E0,8.616254807E0,8.993688609E0
2.899747500E-1,2.176272154E0,1.287936807E0,8.613862038E0,8.977391654E0
2.923612600E-1,2.135594130E0,1.285543919E0,8.623434067E0,8.976469270E0
2.947477710E-1,2.092523336E0,1.292722464E0,8.652147293E0,8.994967374E0
2.971342810E-1,2.078166485E0,1.321436286E0,8.714659691E0,9.055951818E0
2.995207390E-1,2.078166485E0,1.362114310E0,8.805587769E0,9.149453934E0
3.019072500E-1,2.075773716E0,1.419841170E0,8.915657043E0,9.263569829E0
3.042937600E-1,2.054238319E0,1.498804331E0,9.061619759E0,9.411655654E0
3.066802710E-1,1.999203324E0,1.596910000E0,9.231510162E0,9.579546720E0
3.090667290E-1,1.922333837E0,1.704586983E0,9.413662910E0,9.757972820E0
3.114532390E-1,1.831406593E0,1.817049742E0,9.624231339E0,9.964012682E0
3.138397500E-1,1.735693693E0,1.917548299E0,9.837491989E0,1.017181757E1
3.162262600E-1,1.651944876E0,1.987239242E0,1.001695347E1,1.034492139E1
3.186127190E-1,1.589731574E0,2.030309916E0,1.014855862E1,1.047103848E1
3.209992290E-1,1.544267893E0,2.056631088E0,1.023948669E1,1.055753676E1
3.233857390E-1,1.510768414E0,2.073380709E0,1.028255749E1,1.059775057E1
3.257722500E-1,1.470090389E0,2.075773716E0,1.027298546E1,1.058320521E1
3.281587080E-1,1.398006678E0,2.073380709E0,1.022034359E1,1.052182272E1
3.305452190E-1,1.292722464E0,2.070987940E0,1.013420200E1,1.042411496E1
3.329317290E-1,1.153938770E0,2.082952023E0,1.003370380E1,1.031239428E1
3.353182390E-1,9.888339639E-1,2.114058733E0,9.945169449E0,1.021535277E1
3.377046980E-1,8.114659786E-1,2.181057930E0,9.909276962E0,1.017886343E1
3.400912080E-1,6.320042610E-1,2.279163599E0,9.914062500E0,1.019228391E1
3.424777190E-1,4.525425732E-1,2.394019127E0,9.945169449E0,1.023926353E1
3.448642290E-1,2.536391914E-1,2.511267424E0,9.981060982E0,1.029525984E1
3.472506870E-1,2.871387079E-2,2.621636391E0,1.000738239E1,1.034511983E1
3.496371980E-1,-2.129612118E-1,2.717349291E0,9.964311600E0,1.033038457E1
3.520237080E-1,-4.621138871E-1,2.791526794E0,9.851848602E0,1.025012644E1
3.544102190E-1,-7.013961077E-1,2.832204819E0,9.664909363E0,1.009573245E1
3.567967290E-1,-9.146564603E-1,2.848954439E0,9.399306297E0,9.864081139E0
3.591831870E-1,-1.094118118E0,2.875275612E0,8.927620888E0,9.442813088E0
3.615696980E-1,-1.249651670E0,2.913560629E0,8.333902359E0,8.916523614E0
3.639562080E-1,-1.424626827E0,2.939881802E0,7.869395256E0,8.520554460E0
3.663427190E-1,-1.647159338E0,2.918346405E0,7.725826263E0,8.421298657E0
3.687291770E-1,-1.884048700E0,2.863311291E0,7.785646915E0,8.506731978E0
3.711156870E-1,-2.109273195E0,2.793919563E0,7.922037601E0,8.661044954E0
3.735021980E-1,-2.300698996E0,2.724527597E0,8.036892891E0,8.792491901E0
3.758887080E-1,-2.449054003E0,2.683849812E0,8.134998322E0,8.909495665E0
3.782751670E-1,-2.578565598E0,2.674278498E0,8.202297211E0,9.004357032E0
3.806616770E-1,-2.710170746E0,2.683849812E0,8.283653259E0,9.119593555E0
3.830481870E-1,-2.846561670E0,2.695813894E0,8.434400558E0,9.301045031E0
3.854346980E-1,-2.987738132E0,2.705385208E0,8.649754524E0,9.542742876E0
3.878211560E-1,-3.107678413E0,2.714956284E0,8.918049812E0,9.826508291E0
3.902076670E-1,-3.208176851E0,2.719742060E0,9.212367058E0,1.012704806E1
3.925941770E-1,-3.265604734E0,2.712563515E0,9.514162064E0,1.041832304E1
3.949806870E-1,-3.277568817E0,2.693420887E0,9.813264847E0,1.069098407E1
3.973671980E-1,-3.251247883E0,2.647957325E0,1.007916737E1,1.091658855E1
3.997536560E-1,-3.179463148E0,2.573779821E0,1.028973579E1,1.107302990E1
4.021401670E-1,-3.073879719E0,2.477767944E0,1.045274639E1,1.117353917E1
4.045266770E-1,-2.947060108E0,2.360519648E0,1.058195877E1,1.123543803E1
4.069131870E-1,-2.803490877E0,2.224128723E0,1.067527866E1,1.125912449E1
4.092996460E-1,-2.650350094E0,2.082952023E0,1.073988533E1,1.125647288E1
4.116861560E-1,-2.494517565E0,1.953440547E0,1.080209827E1,1.125716994E1
4.140726670E-1,-2.343769789E0,1.838585138E0,1.082841969E1,1.123068676E1
4.164591770E-1,-2.204986095E0,1.742872238E0,1.082124138E1,1.118028767E1
4.188456350E-1,-2.078166485E0,1.654337764E0,1.078295612E1,1.110530288E1
4.212321460E-1,-1.965703845E0,1.580160260E0,1.072792149E1,1.102039915E1
4.236186560E-1,-1.864906192E0,1.513161182E0,1.064417267E1,1.091173422E1
4.260051670E-1,-1.783550143E0,1.458126307E0,1.053170967E1,1.078072781E1
4.283916250E-1,-1.709372640E0,1.405484200E0,1.038814068E1,1.062124321E1
4.307781350E-1,-1.642373681E0,1.342971683E0,1.021077251E1,1.042884651E1
4.331646460E-1,-1.575374603E0,1.271187067E0,1.002173901E1,1.022413685E1
4.355511560E-1,-1.520339727E0,1.201795220E0,9.815657616E0,1.000514263E1
4.379376140E-1,-1.479661703E0,1.125224829E0,9.597910881E0,9.776268355E0
4.403241250E-1,-1.453340650E0,1.041476011E0,9.377771378E0,9.546699290E0
4.427106350E-1,-1.446162224E0,9.481559992E-1,9.164510727E0,9.326234065E0
4.450971460E-1,-1.462911963E0,8.330013752E-1,8.965906143E0,9.122580538E0
4.474836560E-1,-1.496411443E0,7.061817646E-1,8.784051895E0,8.938540574E0
4.498701140E-1,-1.546660781E0,5.721837282E-1,8.621041298E0,8.777351927E0
