"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.677227780E-1,-9.779765129E0,5.566303730E0,4.903192520E0,1.227472363E1
4.701092880E-1,-9.866206169E0,5.848656654E0,4.879264355E0,1.246418988E1
4.724957990E-1,-9.954740524E0,6.136094570E0,4.879264355E0,1.267105900E1
4.748823090E-1,-1.005284595E1,6.420840263E0,4.896014214E0,1.289410162E1
4.772688200E-1,-1.015813065E1,6.681957245E0,4.915156841E0,1.311468405E1
4.796553300E-1,-1.025384331E1,6.926024914E0,4.924727917E0,1.331781021E1
4.820417880E-1,-1.033998489E1,7.165606499E0,4.936692238E0,1.351414571E1
4.844282990E-1,-1.041206837E1,7.400103092E0,4.941477776E0,1.369638259E1
4.868148090E-1,-1.047428226E1,7.627720356E0,4.934299469E0,1.386506466E1
4.892013200E-1,-1.052692413E1,7.852645874E0,4.912764072E0,1.402196241E1
4.915878300E-1,-1.057956600E1,8.072785378E0,4.864907742E0,1.416913575E1
4.939743400E-1,-1.063699436E1,8.295617104E0,4.805087090E0,1.431962898E1
4.963608510E-1,-1.070160007E1,8.530113220E0,4.733003139E0,1.448062134E1
4.987473090E-1,-1.078774166E1,8.752944946E0,4.668396950E0,1.465548858E1
5.011338200E-1,-1.089781189E1,8.961120605E0,4.630111694E0,1.484930708E1
5.035203300E-1,-1.103210926E1,9.145368576E0,4.613361835E0,1.505417911E1
5.059068400E-1,-1.118764210E1,9.291629791E0,4.599005222E0,1.525282167E1
5.082933510E-1,-1.133599758E1,9.447162628E0,4.610969067E0,1.546010215E1
5.106798610E-1,-1.146281719E1,9.631410599E0,4.639683247E0,1.567440298E1
5.130663720E-1,-1.157318592E1,9.827920914E0,4.658825874E0,1.588179210E1
5.154528820E-1,-1.168325520E1,1.002173901E1,4.666004181E0,1.608431844E1
5.178393930E-1,-1.179093266E1,1.019402313E1,4.654039860E0,1.626666184E1
5.202258510E-1,-1.188903809E1,1.034237766E1,4.637290478E0,1.642615187E1
5.226123610E-1,-1.196800137E1,1.045753193E1,4.615755081E0,1.654987087E1
5.249988720E-1,-1.203260803E1,1.052213860E1,4.606183529E0,1.663478234E1
5.273853820E-1,-1.208554935E1,1.052692413E1,4.615755081E0,1.667878382E1
5.297718930E-1,-1.211186981E1,1.049581718E1,4.656432629E0,1.668957559E1
5.321584030E-1,-1.210229874E1,1.044556808E1,4.730610371E0,1.667195855E1
5.345449130E-1,-1.205414295E1,1.038574791E1,4.831408024E0,1.662854851E1
5.369314240E-1,-1.199193001E1,1.031127071E1,4.905585289E0,1.655878788E1
5.393178820E-1,-1.194646645E1,1.023948669E1,4.886443138E0,1.647551137E1
5.417043930E-1,-1.187228870E1,1.014855862E1,4.848157883E0,1.635387159E1
5.440909030E-1,-1.175982571E1,1.004566765E1,4.795515537E0,1.619277334E1
5.464774130E-1,-1.161386395E1,9.926026344E0,4.721039295E0,1.599049864E1
5.488639240E-1,-1.142453194E1,9.770194054E0,4.687539577E0,1.574641702E1
5.512504340E-1,-1.124028397E1,9.602696419E0,4.560719967E0,1.547113211E1
5.536369450E-1,-1.107039356E1,9.463912964E0,4.141676903E0,1.514175517E1
5.560234550E-1,-1.084756279E1,9.270093918E0,3.888037682E0,1.478922232E1
5.584099130E-1,-1.061067295E1,9.011369705E0,3.883252144E0,1.445236353E1
5.607964240E-1,-1.038574791E1,8.717052460E0,4.069892406E0,1.415679298E1
5.631829340E-1,-1.017727280E1,8.427222252E0,4.156033993E0,1.385162716E1
5.655694450E-1,-9.988240242E0,8.161619186E0,4.019642830E0,1.351053290E1
5.679559550E-1,-9.789336205E0,7.929215908E0,3.739682674E0,1.314111086E1
5.703424650E-1,-9.588339806E0,7.723433495E0,3.385245800E0,1.276900835E1
5.727289760E-1,-9.392127991E0,7.474280834E0,3.311068296E0,1.245151057E1
5.751154860E-1,-9.188439369E0,7.211070061E0,3.516851187E0,1.219816346E1
5.775019970E-1,-8.994620323E0,6.966702938E0,3.761218071E0,1.198269193E1
5.798884550E-1,-8.791230202E0,6.763313293E0,3.952643871E0,1.177503838E1
5.822749650E-1,-8.592327118E0,6.591030121E0,4.077070713E0,1.157118269E1
5.846614760E-1,-8.386544228E0,6.430411816E0,4.175176620E0,1.136294064E1
5.870479860E-1,-8.147261620E0,6.286842346E0,4.249652863E0,1.113381372E1
5.894344970E-1,-7.895716667E0,6.162415504E0,4.292723656E0,1.089702633E1
5.918210070E-1,-7.675576687E0,6.045167446E0,4.287938118E0,1.066981444E1
5.942075180E-1,-7.481459141E0,5.939883232E0,4.235296249E0,1.044950611E1
5.965939760E-1,-7.311568737E0,5.851049423E0,4.129712582E0,1.023466378E1
5.989804860E-1,-7.167999268E0,5.772086620E0,3.995714664E0,1.003309190E1
6.013669970E-1,-7.103393078E0,5.685945034E0,3.296711445E0,9.677627318E0
6.037535070E-1,-7.062715054E0,5.638088226E0,2.568994284E0,9.395196347E0
6.061400180E-1,-6.993024349E0,5.609374523E0,2.099701881E0,9.207400289E0
6.085265280E-1,-6.921239376E0,5.599802971E0,1.742872238E0,9.071876953E0
6.109130380E-1,-6.851847649E0,5.616552830E0,1.429412484E0,8.974224308E0
6.132995490E-1,-6.770491600E0,5.609374523E0,1.199402332E0,8.873736812E0
6.156860070E-1,-6.729813576E0,5.633302689E0,9.816554785E-1,8.831089255E0
6.180725180E-1,-6.703492641E0,5.659623623E0,8.907282352E-1,8.818250957E0
6.204590280E-1,-6.672386169E0,5.647659779E0,8.258228898E-1,8.780591188E0
6.228455380E-1,-6.624529362E0,5.606981754E0,7.492526174E-1,8.711143045E0
6.252320490E-1,-6.562315941E0,5.530411243E0,7.803592682E-1,8.617331351E0
6.276185590E-1,-6.497709751E0,5.439484119E0,9.026923180E-1,8.521917209E0
6.300050700E-1,-6.401698112E0,5.331807137E0,1.240080357E0,8.423046085E0
6.323915800E-1,-6.305984974E0,5.271687508E0,1.898405671E0,8.435643411E0
6.347780900E-1,-6.210271835E0,5.195116997E0,2.429911375E0,8.453471841E0
6.371645490E-1,-6.114559174E0,5.085047245E0,2.772384167E0,8.422093169E0
6.395510590E-1,-6.014060497E0,4.934299469E0,2.970988512E0,8.327244902E0
6.419375700E-1,-5.944668770E0,4.728217602E0,2.985345364E0,8.161336619E0
6.443240800E-1,-5.882156372E0,4.527220249E0,2.925524712E0,7.978357075E0
6.467105900E-1,-5.805585861E0,4.333401680E0,2.848954439E0,7.784583400E0
6.490971010E-1,-5.743372440E0,4.165605068E0,2.769991398E0,7.616524464E0
6.514836110E-1,-5.681159019E0,4.012464523E0,2.710170746E0,7.464614178E0
6.538700700E-1,-5.630909920E0,3.871287823E0,2.674278498E0,7.337968480E0
6.562565800E-1,-5.614160061E0,3.749253988E0,2.655135870E0,7.254339746E0
6.586430900E-1,-5.650052547E0,3.651148319E0,2.638386011E0,7.225998795E0
6.610296010E-1,-5.726622581E0,3.569493294E0,2.619243383E0,7.238502916E0
6.634161110E-1,-5.834300041E0,3.497708559E0,2.530709028E0,7.257927412E0
