"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.612049830E-1,-1.135050058E0,4.258950233E0,7.482000351E0,8.683739113E0
5.637043810E-1,-4.470000267E-1,4.414950371E0,9.069000244E0,1.009645290E1
5.662037650E-1,1.860000044E-1,4.663950443E0,1.004805088E1,1.107927598E1
5.687032250E-1,7.009500265E-1,4.978050232E0,1.051995087E1,1.165940313E1
5.712026120E-1,1.219950080E0,5.266950130E0,1.072095013E1,1.200699019E1
5.737020060E-1,1.773000121E0,5.446950436E0,1.103505039E1,1.243322708E1
5.762013900E-1,2.359950066E0,5.581050396E0,1.123095036E1,1.276133746E1
5.787007750E-1,2.868000031E0,5.631000042E0,1.107300091E1,1.274931115E1
5.812001600E-1,3.253050089E0,5.590050220E0,1.078800011E1,1.257823289E1
5.836995440E-1,3.460950136E0,5.527950287E0,1.025895023E1,1.215658135E1
5.861989240E-1,3.535050154E0,5.392050266E0,9.826050758E0,1.175253416E1
5.886983080E-1,3.643050194E0,5.253000259E0,9.771000862E0,1.167639860E1
5.911979230E-1,3.658050060E0,5.008950233E0,9.828000069E0,1.162155317E1
5.936973090E-1,3.355950117E0,4.558950424E0,9.682050705E0,1.121554885E1
5.961966750E-1,2.938950062E0,3.976950169E0,9.751950264E0,1.093407948E1
5.986960600E-1,2.530050039E0,3.405000210E0,9.712950706E0,1.059889575E1
6.011954440E-1,2.347950220E0,2.989950180E0,9.661050797E0,1.038212766E1
6.036948290E-1,2.572950125E0,2.818050146E0,9.667950630E0,1.039378412E1
6.061942140E-1,3.064050198E0,2.655000210E0,9.772950172E0,1.058054747E1
6.086935740E-1,2.748000145E0,2.689050198E0,1.049100018E1,1.117334240E1
6.111929580E-1,2.542050123E0,2.563950062E0,1.110195065E1,1.167429513E1
6.136923420E-1,2.446050167E0,2.385000229E0,1.144395065E1,1.194300607E1
6.161917260E-1,2.599050045E0,2.185950041E0,1.102995014E1,1.154093752E1
