"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.617798170E-1,-3.870000243E-1,4.207950115E0,1.114500046E1,1.191921341E1
2.642782810E-1,-4.300500154E-1,4.287000179E0,1.110900021E1,1.191525070E1
2.667769710E-1,-2.770500183E-1,4.381050110E0,1.133595085E1,1.215623867E1
2.692754350E-1,3.105000220E-2,4.522050381E0,1.125195026E1,1.212667673E1
2.717739660E-1,1.560000032E-1,4.668000221E0,1.113000011E1,1.207027194E1
2.742724300E-1,2.710500062E-1,4.768050194E0,1.106295013E1,1.204975670E1
2.767708910E-1,2.389500141E-1,4.741950035E0,1.076100063E1,1.176190129E1
2.792695820E-1,2.539499998E-1,4.596000195E0,1.075200081E1,1.169586379E1
2.817680450E-1,2.595000155E-2,4.378050327E0,1.055595016E1,1.142786428E1
2.842666110E-1,-3.299999982E-2,4.394999981E0,1.007700062E1,1.099377348E1
2.867650740E-1,1.440000087E-1,4.450050354E0,9.841950417E0,1.080220682E1
2.892635360E-1,2.610000074E-1,4.492950439E0,9.259950638E0,1.029569864E1
2.917622260E-1,3.760500252E-1,4.633950233E0,8.899050713E0,1.004031932E1
2.942607090E-1,5.310000181E-1,4.771050453E0,8.523000717E0,9.781943808E0
2.967592450E-1,5.119500160E-1,4.756050110E0,8.446050644E0,9.706589357E0
2.992577090E-1,4.999500215E-1,4.653000355E0,8.506050110E0,9.708411343E0
3.017561700E-1,6.100500226E-1,4.680000305E0,8.458050728E0,9.685720727E0
3.042548610E-1,8.020500541E-1,4.765950203E0,8.485050201E0,9.764918973E0
3.067533090E-1,9.700500369E-1,4.812000275E0,8.511000633E0,9.825145062E0
3.092518460E-1,1.197000027E0,4.894950390E0,8.347949982E0,9.750980324E0
3.117503090E-1,1.221000075E0,4.879050255E0,8.134950638E0,9.564172440E0
3.142487710E-1,1.309950113E0,5.020050049E0,7.917000294E0,9.465503972E0
3.167474610E-1,1.480050087E0,5.197050095E0,7.723050594E0,9.425783173E0
