"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.457455150E-1,-2.881950140E0,1.495950103E0,1.121895027E1,1.167939847E1
2.482446700E-1,-2.752950191E0,1.438950062E0,1.116405010E1,1.158815459E1
2.507440530E-1,-2.671950102E0,1.140000105E0,1.106400013E1,1.143901291E1
2.532433630E-1,-2.562000036E0,8.569500446E-1,1.090800095E1,1.123755722E1
2.557427450E-1,-2.511000156E0,6.559500098E-1,1.073295021E1,1.104226482E1
2.582421300E-1,-2.443950176E0,4.480500221E-1,1.063005066E1,1.091657539E1
2.607415150E-1,-2.358000040E0,3.520500064E-1,1.051995087E1,1.078672655E1
2.632406700E-1,-2.335950136E0,3.060000241E-1,1.047195053E1,1.073368748E1
2.657400530E-1,-2.334000111E0,2.629500031E-1,1.062495041E1,1.088146453E1
2.682393580E-1,-2.293050051E0,2.040000111E-1,1.069695091E1,1.094186700E1
2.707387400E-1,-2.241000175E0,1.369500011E-1,1.073100090E1,1.096335794E1
2.732381250E-1,-2.121000051E0,6.195000187E-2,1.068495083E1,1.089360607E1
2.757372810E-1,-2.083050013E0,1.950000064E-3,1.054605007E1,1.074980341E1
2.782366630E-1,-2.065950155E0,-3.195000067E-2,1.041195011E1,1.061498356E1
2.807360290E-1,-1.932000041E0,-1.605000161E-2,1.018005085E1,1.036177191E1
2.832354140E-1,-1.768950105E0,-1.050000079E-3,9.936000824E0,1.009223949E1
2.857347230E-1,-1.707000136E0,6.495000422E-2,9.802050591E0,9.949787121E0
2.882341060E-1,-1.639950037E0,9.300000221E-2,9.723000526E0,9.860771996E0
2.907334960E-1,-1.714050055E0,1.219500080E-1,9.739950180E0,9.890372536E0
2.932326510E-1,-1.714050055E0,1.270500124E-1,9.766050339E0,9.916140807E0
2.957320340E-1,-1.695000052E0,1.050000042E-1,9.808950424E0,9.954876122E0
2.982314190E-1,-1.803000093E0,8.595000207E-2,9.924000740E0,1.008682246E1
3.007307280E-1,-1.933950067E0,8.595000207E-2,1.004100037E1,1.022591016E1
3.032301160E-1,-1.989000082E0,1.030500084E-1,1.011300087E1,1.030725605E1
3.057295010E-1,-2.110949993E0,8.400000632E-2,1.015605068E1,1.037345320E1
3.082288850E-1,-2.158950090E0,8.100000024E-2,1.012005043E1,1.034809389E1
3.107280410E-1,-2.250000000E0,1.030500084E-1,1.005105019E1,1.030032665E1
3.132273470E-1,-2.437050104E0,1.480500102E-1,1.003200054E1,1.032483254E1
3.157267310E-1,-2.607000113E0,2.110500038E-1,9.952950478E0,1.029088018E1
3.182261160E-1,-2.775000095E0,2.590500116E-1,9.852000237E0,1.023863473E1
3.207255010E-1,-3.004050255E0,3.040500283E-1,9.747000694E0,1.020395937E1
3.232246420E-1,-3.229950190E0,2.850000262E-1,9.591000557E0,1.012428244E1
3.257240240E-1,-3.454950094E0,2.560500205E-1,9.445050240E0,1.006037851E1
3.282234090E-1,-3.727950096E0,2.200500071E-1,9.297000885E0,1.001899493E1
3.307227180E-1,-3.886050224E0,1.009500027E-1,9.100049973E0,9.895579152E0
3.332220870E-1,-3.886050224E0,4.095000029E-2,8.908950806E0,9.719694836E0
3.357214720E-1,-3.874050140E0,-7.304999977E-2,8.751000404E0,9.570454998E0
3.382208560E-1,-3.751050234E0,-1.740000099E-1,8.701050758E0,9.476757787E0
3.407200120E-1,-3.720000267E0,-3.079500198E-1,8.638050079E0,9.410055493E0
3.432193950E-1,-3.691950083E0,-4.800000191E-1,8.662050247E0,9.428255932E0
3.457187790E-1,-3.682050228E0,-5.950500369E-1,8.799000740E0,9.556881942E0
3.482180890E-1,-3.649050236E0,-7.339500189E-1,8.947050095E0,9.690405340E0
3.507174720E-1,-3.649050236E0,-8.389500380E-1,9.121950150E0,9.860495896E0
