"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.686631530E-1,-1.380000114E0,4.552950382E0,7.522050381E0,8.900280862E0
2.711619220E-1,-1.414050102E0,4.536000252E0,7.504950523E0,8.882517567E0
2.736606160E-1,-1.452000022E0,4.504950047E0,7.467000484E0,8.840756485E0
2.761593840E-1,-1.443000078E0,4.459950447E0,7.447950363E0,8.800305212E0
2.786579240E-1,-1.440000057E0,4.438050270E0,7.513050556E0,8.843970772E0
2.811567010E-1,-1.419000030E0,4.357050419E0,7.501050472E0,8.789949239E0
2.836554700E-1,-1.387950063E0,4.297049999E0,7.510050297E0,8.763098740E0
2.861541650E-1,-1.324950099E0,4.237050056E0,7.467000484E0,8.687012270E0
2.886529320E-1,-1.201050043E0,4.186950207E0,7.311000347E0,8.510217348E0
2.911517010E-1,-1.102950096E0,4.108050346E0,7.326000214E0,8.471295987E0
2.936502420E-1,-9.469500184E-1,4.096050262E0,7.474050522E0,8.575300187E0
2.961490090E-1,-7.699500322E-1,4.048050404E0,7.684950352E0,8.719976894E0
2.986477030E-1,-4.800000191E-1,4.024050236E0,7.735050201E0,8.732375504E0
3.011464710E-1,-7.095000148E-2,4.072050095E0,7.774050236E0,8.776245378E0
3.036450110E-1,3.829500079E-1,4.218000412E0,8.005949974E0,9.057229884E0
3.061437730E-1,5.479500294E-1,4.242000103E0,9.331950188E0,1.026548140E1
3.086425420E-1,6.820500493E-1,4.237050056E0,1.000695038E1,1.088838102E1
3.111413120E-1,1.329000115E0,4.563000202E0,9.688950539E0,1.079180127E1
3.136400060E-1,1.681050062E0,4.597949982E0,9.496950150E0,1.068452786E1
3.161387730E-1,1.744950056E0,4.576950073E0,9.385050774E0,1.058643003E1
3.186373040E-1,1.590000033E0,4.467000008E0,9.306000710E0,1.044432087E1
3.211360710E-1,1.507950068E0,4.390050411E0,9.136050224E0,1.024762752E1
3.236347650E-1,1.438950062E0,4.287000179E0,8.923050880E0,1.000348863E1
3.261335330E-1,1.396050096E0,4.251000404E0,8.679000854E0,9.764477259E0
3.286323070E-1,1.285950065E0,4.183950424E0,8.381999969E0,9.456057964E0
3.311308470E-1,1.266000032E0,4.132050037E0,8.110950470E0,9.190435850E0
3.336296140E-1,1.422000051E0,4.060050011E0,7.765950203E0,8.877841674E0
3.361283840E-1,1.390950084E0,3.954000235E0,7.467000484E0,8.562999254E0
3.386271530E-1,1.570950031E0,3.918000221E0,7.261050224E0,8.398896362E0
3.411258330E-1,1.623000026E0,3.808050156E0,6.982950211E0,8.117694791E0
3.436246000E-1,1.776000142E0,3.760050297E0,6.811050415E0,7.980135494E0
3.461231410E-1,1.810050130E0,3.673950195E0,6.505050182E0,7.686993521E0
3.486219080E-1,1.792950034E0,3.538050175E0,6.210000515E0,7.368620988E0
3.511206030E-1,1.417050123E0,3.265050173E0,5.932050228E0,6.917933477E0
3.536193710E-1,1.294950008E0,3.078000069E0,5.640000343E0,6.554432380E0
3.561181400E-1,1.068000078E0,2.578050137E0,5.041950226E0,5.762658133E0
3.586169090E-1,1.175999999E0,2.590050220E0,4.833000183E0,5.607961030E0
3.611154500E-1,9.340500236E-1,2.130000114E0,4.707000256E0,5.250257264E0
3.636142120E-1,1.063050032E0,1.705950022E0,4.291950226E0,4.739322482E0
3.661129060E-1,1.041000009E0,1.072050095E0,3.861000299E0,4.140084025E0
3.686116730E-1,1.221000075E0,9.040500522E-1,3.454050064E0,3.773408211E0
3.711102140E-1,1.209000111E0,5.670000315E-1,3.181050062E0,3.449963739E0
3.736089810E-1,1.164000034E0,4.009500146E-1,2.983050108E0,3.227110928E0
3.761077640E-1,1.008000016E0,-4.305000231E-2,2.604000092E0,2.792621316E0
3.786064590E-1,1.006049991E0,-3.105000220E-2,2.365050077E0,2.570323434E0
3.811052260E-1,1.243050098E0,-3.795000166E-2,2.157000065E0,2.489831928E0
3.836039950E-1,1.558950067E0,-1.170000061E-1,2.275950193E0,2.761152584E0
3.861027640E-1,2.152050018E0,-1.549500078E-1,2.430000067E0,3.249650614E0
3.886013050E-1,2.734050035E0,-4.500000179E-1,2.341050148E0,3.627402019E0
3.911000720E-1,2.803950071E0,-5.220000148E-1,2.350950003E0,3.696158267E0
3.935987660E-1,2.964000225E0,-6.030000448E-1,2.218950033E0,3.751352508E0
3.960975340E-1,2.878050089E0,-5.100000501E-1,2.128050089E0,3.615504051E0
3.985960830E-1,2.854050159E0,-5.860500336E-1,1.843050122E0,3.447592016E0
4.010948500E-1,2.602050066E0,-7.110000253E-1,1.242000103E0,2.969637998E0
4.035936200E-1,2.137950182E0,-8.760000467E-1,8.590500355E-1,2.464989660E0
4.060923140E-1,1.537050128E0,-1.075049996E0,1.294950008E0,2.279287414E0
4.085910810E-1,1.003050089E0,-1.276050091E0,2.748000145E0,3.191538518E0
4.110898410E-1,4.999500215E-1,-1.663950086E0,6.469050407E0,6.698305240E0
4.135883820E-1,8.100000024E-2,-1.920000076E0,1.041405010E1,1.058987256E1
4.160871490E-1,8.895000070E-2,-1.858050108E0,1.140300083E1,1.155373058E1
4.185858430E-1,3.330000043E-1,-1.831050038E0,1.147005081E1,1.162005589E1
4.210846880E-1,9.120000601E-1,-1.470000029E0,1.179105091E1,1.191727846E1
4.235833720E-1,2.241000175E0,-1.258950114E0,1.197300053E1,1.224580658E1
